Dataset,Filename,Location,Meter_#,Orientation,Transect_#,Depth (ft),coca_cover,stpu_cover,mefr_cover,Point,Focal,Neighbor.1,Neighbor.2,Neighbor.3,Neighbor.4,Neighbor.Extra,Already counted?,Comments
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,coca,rh,hbc,hbc,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,cbb,cbb,cbb,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,cbb,wasu,enco,glla,N/A,no,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,hbc,rh,ndsh,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,coca,rh,enco,hbc,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,coca,hbc,hbc,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,coca,hbc,N/A,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,cbb,retu,rh,cbb,N/A,no,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,coca,coca,coca,N/A,N/A,"neighbor 1, 2, and 3",
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,coca,hbc,hbc,retu,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0184.CR2,Naples,2,horizontal,2,28,,,,no,corynactis,coca,coca,coca,hbc,N/A,"neighbor 1, 2, and 3",
Naples_(13/Jan/2015),IMG_0199.CR2,Naples,10,horizontal,2,29,7,0,0,no,corynactis,enco,ureq,wasu,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0199.CR2,Naples,10,horizontal,2,29,,,,no,corynactis,coca,coca,wasu,bune,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0199.CR2,Naples,10,horizontal,2,29,,,,no,corynactis,coca,enco,cbb,hbc,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0199.CR2,Naples,10,horizontal,2,29,,,,no,corynactis,bune,wasu,rh,wasu,N/A,no,
Naples_(13/Jan/2015),IMG_0199.CR2,Naples,10,horizontal,2,29,,,,no,corynactis,cbb,bune,wasu,cbb,N/A,no,
Naples_(13/Jan/2015),IMG_0199.CR2,Naples,10,horizontal,2,29,,,,no,corynactis,rh,cbb,coca,rh,N/A,no,
Naples_(13/Jan/2015),IMG_0199.CR2,Naples,10,horizontal,2,29,,,,no,corynactis,coca,ureq,hbc,hbc,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0180.CR2,Naples,0,horizontal,2,31,7,0,0,no,corynactis,rh,cbb,retu,rh,N/A,no,
Naples_(13/Jan/2015),IMG_0180.CR2,Naples,0,horizontal,2,31,,,,no,corynactis,rh,cbb,retu,cbb,N/A,no,
Naples_(13/Jan/2015),IMG_0180.CR2,Naples,0,horizontal,2,31,,,,no,corynactis,retu,wasu,coca,retu,N/A,no,
Naples_(13/Jan/2015),IMG_0180.CR2,Naples,0,horizontal,2,31,,,,no,corynactis,coca,rh,rh,retu,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0180.CR2,Naples,0,horizontal,2,31,,,,no,corynactis,retu,retu,retu,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0180.CR2,Naples,0,horizontal,2,31,,,,no,corynactis,coca,retu,N/A,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0180.CR2,Naples,0,horizontal,2,31,,,,no,corynactis,coca,hbc,wasu,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,9,0,0,no,corynactis,rh,rh,rh,cbb,N/A,no,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,,,,no,corynactis,enco,coca,cbb,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,,,,no,corynactis,coca,retu,coca,dica,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,,,,no,corynactis,coca,coca,enco,cbb,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,,,,no,corynactis,coca,hbc,retu,sa,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,,,,no,corynactis,rh,coca,hbc,ab,N/A,no,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,,,,no,corynactis,coca,cbb,rh,retu,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,,,,no,corynactis,baro,enco,enco,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0146.CR2,Naples,11,horizontal,1,41,,,,no,corynactis,coca,hbc,baro,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0143.CR2,Naples,10,horizontal,1,42,2,0,0,no,corynactis,hbc,coca,ptca,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0143.CR2,Naples,10,horizontal,1,42,,,,no,corynactis,coca,ptca,rh,ureq,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,26,0,0,no,corynactis,coca,coca,hbc,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,hbc,coca,hbfb,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,hbc,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,rh,sa,hbc,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,bfb,hbc,wasu,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,hbc,hbc,wasu,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,hbc,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,hbc,coca,coca,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,hbc,ureq,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,bune,coca,hbc,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,bune,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,oes,bune,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,ureq,asha,clsp,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,hbc,hbc,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,asha,N/A,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,bfb,hbc,coca,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,wasu,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,bfb,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,coca,wasu,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,hbc,hbc,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,hbc,rh,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,coca,coca,N/A,"neighbor 1, 2, 3, and 4",
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,oes,bune,bdt,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,asha,peb,mapy,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0208.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,clsp,hbc,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,9,0,0,no,corynactis,csau,csau,rh,cbb,N/A,no,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,hbc,hbc,wasu,cbb,N/A,no,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,rh,wasu,cbb,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,coca,hbc,rh,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,coca,coca,cbb,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,coca,csau,cbb,cbb,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,coca,cbb,hbc,retu,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,ndsh,wasu,sh,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0131.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,csau,cbb,cbb,cbb,N/A,no,
Naples_(13/Jan/2015),IMG_0206.CR2,Naples,2,horizontal,3,37,1,0,0,no,corynactis,bune,clsp,hbc,asha,N/A,no,
Naples_(13/Jan/2015),IMG_0130.CR2,Naples,4,horizontal,1,37,7,0,0,no,corynactis,ndsh,hbc,cbb,cbb,N/A,no,
Naples_(13/Jan/2015),IMG_0130.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,coca,cbb,peb,enco,N/A,no,
Naples_(13/Jan/2015),IMG_0130.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,enco,cbb,coca,wasu,N/A,no,
Naples_(13/Jan/2015),IMG_0130.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,coca,csau,cbb,seb,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0130.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,retu,retu,retu,lafa,N/A,no,
Naples_(13/Jan/2015),IMG_0130.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,coca,cbb,hbc,cbb,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0130.CR2,Naples,4,horizontal,1,37,,,,no,corynactis,csau,hbc,cbb,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,10,0,0,no,corynactis,atc,atc,coca,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,coca,atc,coca,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,coca,atc,enco,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,coca,atc,hbc,bfb,N/A,no,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,hbc,coca,hbc,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,coca,enco,enco,atc,N/A,no,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,hbc,wasu,wasu,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,coca,enco,hbc,ob,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,coca,coca,hbc,clsp,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0203.CR2,Naples,2,vertical,3,34,,,,no,corynactis,hbc,wasu,hbc,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,18,0,0,no,corynactis,coca,bune,dica,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,bune,ureq,rh,asha,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,peb,coca,enco,teca,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,coca,ureq,bune,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,hbc,hbc,bune,ab,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,cbb,coca,enco,enco,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,cbb,coca,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,coca,enco,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,ndsh,cbb,cbb,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,hbc,rh,pbs,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,enco,hbc,pbs,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,rh,sh,enco,rh,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,coca,ureq,enco,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,enco,rh,rh,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,coca,coca,enco,N/A,"neighbor 1, 2, and 3",
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,cbb,cbb,rh,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,hbc,pbs,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0126.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,bune,dica,ab,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,9,0,0,no,corynactis,coca,rh,hbc,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,hbc,rh,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,hbc,hbc,hbc,enco,N/A,no,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,enco,baro,baro,sa,N/A,no,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,cbb,rh,enco,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,rh,ureq,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,coca,ureq,era,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,coca,hbc,sa,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0123.CR2,Naples,1,horizontal,1,34,,,,no,corynactis,coca,era,enco,glla,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0195.CR2,Naples,8,horizontal,2,29,7,0,0,no,corynactis,coca,dica,cbb,enco,N/A,no,
Naples_(13/Jan/2015),IMG_0195.CR2,Naples,8,horizontal,2,29,,,,no,corynactis,coca,cbb,hbc,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0195.CR2,Naples,8,horizontal,2,29,,,,no,corynactis,cbb,rh,rhca,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0195.CR2,Naples,8,horizontal,2,29,,,,no,corynactis,coca,sh,hbc,cbb,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0195.CR2,Naples,8,horizontal,2,29,,,,no,corynactis,hbc,rh,coca,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0195.CR2,Naples,8,horizontal,2,29,,,,no,corynactis,coca,cbb,rh,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0195.CR2,Naples,8,horizontal,2,29,,,,no,corynactis,cbb,rhca,rhca,rhca,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,19,0,0,no,corynactis,coca,coca,wasu,enco,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,coca,rh,enco,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,coca,pean,hbc,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,retu,rh,wasu,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,enco,retu,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,enco,wasu,wasu,retu,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,coca,reb,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,reb,coca,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,coca,retu,N/A,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,reb,ureq,enco,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,hbc,reb,coca,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,wasu,cbb,enco,baro,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,ureq,baro,wasu,enco,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,baro,enco,wasu,retu,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,reb,reb,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,coca,hbc,rh,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,wasu,hbc,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,coca,hbc,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0190.CR2,Naples,5,horizontal,2,27,,,,no,corynactis,coca,ndsh,enco,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,43,0,0,no,corynactis,coca,coca,hbc,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,hbc,clsp,wasu,N/A,no,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,clsp,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,peb,hbc,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,wasu,clsp,coca,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,clsp,enco,clsp,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,enco,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,bedi,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,enco,ndsh,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,hbc,coca,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,hbc,pl,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,ob,peb,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,no,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,enco,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,wasu,hbc,coca,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,enco,wasu,wasu,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,retu,coca,N/A,N/A,no,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,hbc,enco,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,hbc,figr,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,ndsh,N/A,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,enco,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,enco,enco,clsp,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,retu,enco,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,bedi,N/A,"neighbor 1, 2, and 3",
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,retu,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,hbc,hbc,wasu,hbc,N/A,no,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,retu,coca,N/A,N/A,neighbor 1,
Naples_(13/Jan/2015),IMG_0187.CR2,Naples,4,vertical,2,30,,,,no,corynactis,coca,coca,N/A,N/A,N/A,neighbor 1 and 2,
Naples_(13/Jan/2015),IMG_0179.CR2,Naples,0,vertical,2,30,19,0,0,no,corynactis,coca,clsp,coca,csbu,N/A,no,
